row_id,ISO,year,Education,Marital_Status,age,Saving,weight
1022248,RWA,2016,No Formal,Widowed,>60,At home,368.7698
1022249,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),737.5396
1022251,RWA,2016,Secondary,Single,<18,At other formal (non-bank),1106.3094
1022252,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),309.56331
1022253,RWA,2016,Secondary,Divorced,35-45,At Bank,103.18777
1022254,RWA,2016,Primary,Married,25-35,At other formal (non-bank),309.56331
1022255,RWA,2016,Secondary,Married,25-35,At Bank,206.37554
1022256,RWA,2016,Primary,Single,25-35,At other formal (non-bank),184.3849
1022257,RWA,2016,No Formal,Widowed,45-60,Not saving,737.5396
1022260,RWA,2016,Secondary,Single,<18,Not saving,1106.3094
1022261,RWA,2016,Tertiary,Married,45-60,At Bank,553.1547
1022263,RWA,2016,Secondary,Single,<18,At home,1106.3094
1022264,RWA,2016,Primary,Married,35-45,At Bank,346.73967999999996
1022265,RWA,2016,Primary,Married,18-25,At other formal (non-bank),346.73967999999996
1022266,RWA,2016,Primary,Married,35-45,At other formal (non-bank),173.36983999999998
1022267,RWA,2016,Primary,Married,25-35,At other formal (non-bank),346.73967999999996
1022268,RWA,2016,Primary,Married,25-35,At other formal (non-bank),798.88086
1022269,RWA,2016,Primary,Married,35-45,At Bank,798.88086
1022270,RWA,2016,Primary,Married,25-35,At Bank,266.29362000000003
1022271,RWA,2016,Primary,Married,25-35,At home,532.5872400000001
1022272,RWA,2016,Primary,Married,25-35,At Bank,699.71364
1022273,RWA,2016,Secondary,Married,25-35,At Bank,2448.99774
1022274,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),699.71364
1022275,RWA,2016,Primary,Married,35-45,At other formal (non-bank),699.71364
1022277,RWA,2016,No Formal,Married,45-60,At home,699.71362
1022278,RWA,2016,Primary,Single,25-35,At other formal (non-bank),349.85681
1022279,RWA,2016,No Formal,Single,25-35,At home,349.85681
1022280,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),788.0105599999999
1022281,RWA,2016,Primary,Married,35-45,At other formal (non-bank),1576.0211199999999
1022282,RWA,2016,Primary,Married,25-35,At other formal (non-bank),788.0105599999999
1022283,RWA,2016,Secondary,Single,18-25,Not saving,1576.0211199999999
1022285,RWA,2016,Primary,Married,35-45,At home,1049.57043
1022286,RWA,2016,Secondary,Married,18-25,At other formal (non-bank),699.71362
1022287,RWA,2016,Secondary,Single,<18,Not saving,2099.14086
1022289,RWA,2016,Primary,Married,35-45,At Bank,1399.42724
1022290,RWA,2016,No Formal,Widowed,45-60,At home,1049.57043
1022291,RWA,2016,Primary,Married,25-35,Not saving,699.71362
1022294,RWA,2016,Secondary,Married,35-45,At Bank,1399.42724
1022296,RWA,2016,Secondary,Married,>60,At Bank,358.31004
1022297,RWA,2016,No Formal,Married,>60,Informally,1074.93012
1022298,RWA,2016,Primary,Married,25-35,At other formal (non-bank),537.46506
1022299,RWA,2016,Primary,Married,35-45,At Bank,716.62008
1022300,RWA,2016,Primary,Single,<18,At other formal (non-bank),688.28524
1022302,RWA,2016,No Formal,Widowed,>60,At home,172.07131
1022304,RWA,2016,Primary,Married,25-35,At home,344.1426
1022305,RWA,2016,Primary,Married,45-60,Informally,688.2852
1022306,RWA,2016,Secondary,Single,<18,At home,688.2852
1022308,RWA,2016,Primary,Single,18-25,Not saving,1053.34356
1022309,RWA,2016,Primary,Married,45-60,Informally,702.22904
1022310,RWA,2016,Primary,Married,35-45,At other formal (non-bank),351.11452
1022311,RWA,2016,No Formal,Married,25-35,At home,351.11452
1022312,RWA,2016,No Formal,Married,45-60,At Bank,860.35655
1022313,RWA,2016,Primary,Single,18-25,At other formal (non-bank),860.35655
1022314,RWA,2016,No Formal,Single,45-60,Informally,172.07131
1022315,RWA,2016,Primary,Divorced,25-35,At other formal (non-bank),172.07131
1022321,RWA,2016,No Formal,Married,25-35,At home,344.1426
1022323,RWA,2016,Primary,Married,>60,At other formal (non-bank),688.2852
1022324,RWA,2016,No Formal,Married,>60,Informally,688.28524
1022326,RWA,2016,No Formal,Married,45-60,Informally,172.07131
1022327,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),688.28524
1022328,RWA,2016,Primary,Married,35-45,At Bank,409.44178
1022329,RWA,2016,Primary,Married,25-35,Informally,409.44178
1022330,RWA,2016,Primary,Single,18-25,At other formal (non-bank),614.16267
1022331,RWA,2016,Primary,Married,35-45,At other formal (non-bank),614.16267
1022336,RWA,2016,No Formal,Married,25-35,Informally,204.16763
1022337,RWA,2016,Primary,Married,35-45,Informally,408.33526
1022338,RWA,2016,No Formal,Married,>60,Informally,204.16763
1022339,RWA,2016,Tertiary,Married,25-35,At Bank,408.33526
1022342,RWA,2016,Primary,Married,45-60,At other formal (non-bank),197.08622
1022343,RWA,2016,Secondary,Married,25-35,At Bank,394.17244
1022344,RWA,2016,No Formal,Married,45-60,Informally,591.25869
1022346,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),394.17246
1022347,RWA,2016,Primary,Single,25-35,At other formal (non-bank),591.25869
1022349,RWA,2016,Primary,Married,>60,At home,197.08623
1022351,RWA,2016,No Formal,Married,>60,At home,394.17246
1022352,RWA,2016,Primary,Single,25-35,At other formal (non-bank),394.17244
1022353,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),394.17244
1022356,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),394.17244
1022358,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),394.17244
1022361,RWA,2016,Primary,Single,18-25,Informally,394.17246
1022363,RWA,2016,Primary,Single,<18,Informally,394.17246
1022364,RWA,2016,Primary,Divorced,35-45,At home,197.08623
1022365,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),197.08623
1022366,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),985.43115
1022367,RWA,2016,Primary,Married,25-35,At Bank,394.17246
1022368,RWA,2016,Primary,Single,18-25,At other formal (non-bank),803.5388
1022369,RWA,2016,Primary,Married,>60,Informally,482.12327999999997
1022370,RWA,2016,Primary,Single,18-25,Informally,321.41552
1022371,RWA,2016,Primary,Married,35-45,At other formal (non-bank),482.12327999999997
1022372,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),486.82659
1022373,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),162.27553
1022374,RWA,2016,No Formal,Widowed,>60,At home,162.27553
1022375,RWA,2016,No Formal,Married,>60,At other formal (non-bank),324.55106
1022376,RWA,2016,No Formal,Widowed,45-60,At home,501.59765999999996
1022377,RWA,2016,Primary,Single,<18,At home,501.59765999999996
1022378,RWA,2016,Primary,Married,18-25,At other formal (non-bank),334.39844
1022379,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),334.39844
1022380,RWA,2016,No Formal,Married,>60,Informally,320.52234
1022381,RWA,2016,No Formal,Single,25-35,At other formal (non-bank),160.26117
1022382,RWA,2016,No Formal,Married,35-45,At home,641.04468
1022383,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),641.04468
1022384,RWA,2016,Primary,Married,25-35,At home,329.35726
1022385,RWA,2016,Primary,Married,18-25,Informally,329.35726
1022386,RWA,2016,No Formal,Married,45-60,Informally,494.03589000000005
1022387,RWA,2016,Primary,Single,<18,At home,658.71452
1022389,RWA,2016,No Formal,Divorced,>60,At home,324.55107999999996
1022390,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),649.1021599999999
1022392,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),486.82662
1022393,RWA,2016,Primary,Single,45-60,At other formal (non-bank),162.27553999999998
1022395,RWA,2016,No Formal,Married,45-60,Informally,324.55107999999996
1022396,RWA,2016,Primary,Married,35-45,At home,654.33768
1022397,RWA,2016,Primary,Married,25-35,Informally,327.16884
1022398,RWA,2016,No Formal,Widowed,>60,At home,163.58442
1022399,RWA,2016,Primary,Married,25-35,At other formal (non-bank),327.16884
1022400,RWA,2016,Secondary,Single,<18,At other formal (non-bank),630.68952
1022401,RWA,2016,Primary,Single,18-25,At home,840.91936
1022402,RWA,2016,Primary,Divorced,25-35,At other formal (non-bank),420.45968
1022403,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),420.45968
1022405,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),397.51934
1022406,RWA,2016,Primary,Single,25-35,At other formal (non-bank),397.51934
1022408,RWA,2016,Primary,Married,45-60,At home,397.51932
1022409,RWA,2016,Secondary,Single,18-25,At home,993.7983
1022410,RWA,2016,Primary,Married,25-35,At Bank,397.51932
1022411,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),397.51932
1022414,RWA,2016,Primary,Married,18-25,At home,397.51934
1022416,RWA,2016,Vocational,Single,<18,At other formal (non-bank),1192.55802
1022417,RWA,2016,Primary,Single,18-25,At Bank,1788.8370300000001
1022419,RWA,2016,Primary,Widowed,>60,At other formal (non-bank),198.75967
1022421,RWA,2016,Primary,Single,35-45,At other formal (non-bank),198.75967
1022422,RWA,2016,Secondary,Married,25-35,At home,397.51934
1022425,RWA,2016,No Formal,Married,35-45,At home,397.51934
1022426,RWA,2016,No Formal,Single,25-35,At home,993.79835
1022429,RWA,2016,No Formal,Married,25-35,At home,397.51932
1022431,RWA,2016,No Formal,Married,45-60,At home,397.51932
1022432,RWA,2016,Primary,Single,35-45,At home,486.82662
1022433,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),486.82662
1022436,RWA,2016,Primary,Married,35-45,At other formal (non-bank),198.75967
1022438,RWA,2016,Primary,Widowed,>60,At Bank,596.27901
1022440,RWA,2016,Primary,Single,35-45,At other formal (non-bank),201.78832
1022441,RWA,2016,Primary,Married,35-45,At other formal (non-bank),403.57664
1022442,RWA,2016,Primary,Married,45-60,At home,605.36496
1022443,RWA,2016,No Formal,Widowed,>60,At home,201.78832
1022444,RWA,2016,Primary,Married,25-35,Informally,413.5087
1022445,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),413.5087
1022446,RWA,2016,Secondary,Single,18-25,Not saving,827.0174
1022447,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),206.75435
1022450,RWA,2016,Primary,Widowed,>60,Informally,197.75713000000002
1022452,RWA,2016,Secondary,Single,18-25,At Bank,593.27139
1022453,RWA,2016,Primary,Married,18-25,At other formal (non-bank),593.27139
1022454,RWA,2016,Primary,Divorced,>60,At other formal (non-bank),197.75713000000002
1022455,RWA,2016,Primary,Married,25-35,At other formal (non-bank),197.75713000000002
1022456,RWA,2016,Primary,Single,25-35,At other formal (non-bank),197.75713000000002
1022457,RWA,2016,Secondary,Married,35-45,At Bank,593.27139
1022459,RWA,2016,Tertiary,Married,45-60,At Bank,593.27139
1022460,RWA,2016,Primary,Widowed,45-60,Informally,395.51426000000004
1022464,RWA,2016,Primary,Divorced,25-35,Not saving,197.75714
1022466,RWA,2016,No Formal,Married,45-60,At home,593.27142
1022467,RWA,2016,Primary,Married,45-60,At other formal (non-bank),395.51428
1022468,RWA,2016,No Formal,Widowed,45-60,At home,395.51426000000004
1022469,RWA,2016,Secondary,Married,35-45,At home,988.78565
1022473,RWA,2016,Primary,Married,>60,At home,664.81965
1022474,RWA,2016,Primary,Divorced,35-45,Informally,221.60655
1022476,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),196.34388
1022477,RWA,2016,Secondary,Single,<18,At other formal (non-bank),589.03164
1022478,RWA,2016,Tertiary,Married,35-45,At other formal (non-bank),589.03164
1022479,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),589.03164
1022480,RWA,2016,No Formal,Married,35-45,At home,196.34389
1022483,RWA,2016,Primary,Single,25-35,At home,196.34389
1022484,RWA,2016,No Formal,Married,18-25,At other formal (non-bank),416.29326000000003
1022485,RWA,2016,Primary,Single,18-25,Informally,416.29326000000003
1022486,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),624.43989
1022487,RWA,2016,Secondary,Married,18-25,At Bank,416.29326000000003
1022489,RWA,2016,Secondary,Widowed,35-45,At other formal (non-bank),196.34389
1022491,RWA,2016,Secondary,Single,<18,At other formal (non-bank),981.71945
1022492,RWA,2016,Primary,Married,25-35,At home,394.83486
1022493,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),789.66972
1022494,RWA,2016,Secondary,Single,45-60,At Bank,197.41743
1022495,RWA,2016,No Formal,Single,18-25,At other formal (non-bank),592.25229
1022496,RWA,2016,No Formal,Single,25-35,Informally,392.68778
1022500,RWA,2016,Primary,Widowed,>60,At home,196.34388
1022503,RWA,2016,No Formal,Widowed,45-60,Informally,196.34388
1022504,RWA,2016,No Formal,Widowed,45-60,Informally,420.82804000000004
1022505,RWA,2016,Primary,Widowed,45-60,At home,210.41402000000002
1022507,RWA,2016,Primary,Married,45-60,At Bank,420.82804000000004
1022508,RWA,2016,No Formal,Married,35-45,At home,409.79466
1022509,RWA,2016,Primary,Married,45-60,At home,409.79466
1022510,RWA,2016,Primary,Married,25-35,At home,204.89733
1022511,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),409.79466
1022512,RWA,2016,Secondary,Married,>60,At Bank,337.49127000000004
1022513,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),337.49127000000004
1022515,RWA,2016,No Formal,Divorced,45-60,At other formal (non-bank),112.49708999999999
1022517,RWA,2016,No Formal,Married,>60,At home,383.70324
1022518,RWA,2016,Primary,Single,18-25,At home,191.85162
1022519,RWA,2016,Primary,Married,25-35,Informally,383.70324
1022520,RWA,2016,Primary,Married,25-35,At other formal (non-bank),101.82982
1022521,RWA,2016,No Formal,Widowed,>60,At home,101.82982
1022522,RWA,2016,Secondary,Married,35-45,At home,203.65964
1022523,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),203.65964
1022524,RWA,2016,Primary,Married,25-35,At home,397.20148
1022525,RWA,2016,Primary,Single,25-35,Informally,794.40296
1022526,RWA,2016,Secondary,Single,<18,At home,198.60074
1022527,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),198.60074
1022528,RWA,2016,Secondary,Single,<18,At home,575.55483
1022529,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),767.4064400000001
1022533,RWA,2016,No Formal,Married,45-60,At home,383.70322000000004
1022535,RWA,2016,Primary,Widowed,>60,Not saving,191.85161000000002
1022536,RWA,2016,Primary,Married,>60,At Bank,383.70322000000004
1022541,RWA,2016,No Formal,Married,18-25,Informally,383.70322000000004
1022543,RWA,2016,Primary,Married,35-45,At other formal (non-bank),767.4064400000001
1022544,RWA,2016,No Formal,Widowed,>60,Informally,434.19784000000004
1022545,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),434.19784000000004
1022546,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),651.29676
1022547,RWA,2016,Secondary,Single,18-25,At home,868.3956800000001
1022549,RWA,2016,Primary,Married,35-45,Informally,653.3240400000001
1022552,RWA,2016,Primary,Married,25-35,At other formal (non-bank),670.50102
1022553,RWA,2016,Primary,Married,25-35,At home,447.00068
1022554,RWA,2016,Primary,Married,35-45,At other formal (non-bank),670.50102
1022555,RWA,2016,Primary,Married,25-35,At other formal (non-bank),447.00068
1022556,RWA,2016,Secondary,Single,<18,Informally,1121.635
1022557,RWA,2016,Primary,Married,35-45,At other formal (non-bank),448.654
1022558,RWA,2016,Primary,Married,25-35,Informally,448.654
1022559,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),672.9810000000001
1022560,RWA,2016,Primary,Single,<18,At other formal (non-bank),435.54936
1022561,RWA,2016,Primary,Single,18-25,At other formal (non-bank),653.3240400000001
1022563,RWA,2016,No Formal,Divorced,45-60,Informally,217.77468
1022564,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),653.3240099999999
1022566,RWA,2016,Primary,Married,18-25,At other formal (non-bank),435.54934000000003
1022567,RWA,2016,Tertiary,Married,25-35,At other formal (non-bank),653.3240099999999
1022569,RWA,2016,No Formal,Married,>60,At home,217.77468
1022570,RWA,2016,No Formal,Married,45-60,At home,217.77468
1022571,RWA,2016,Secondary,Married,45-60,Informally,435.54936
1022572,RWA,2016,No Formal,Married,45-60,At home,410.54466
1022573,RWA,2016,No Formal,Single,45-60,Informally,205.27233
1022574,RWA,2016,Secondary,Single,25-35,Informally,615.81699
1022575,RWA,2016,Primary,Married,25-35,At home,410.54466
1022576,RWA,2016,No Formal,Married,>60,At home,820.08328
1022577,RWA,2016,Primary,Married,35-45,At Bank,410.04164
1022578,RWA,2016,No Formal,Married,45-60,Informally,410.04164
1022579,RWA,2016,Primary,Single,18-25,At other formal (non-bank),615.06246
1022580,RWA,2016,Vocational,Single,18-25,At home,821.08928
1022581,RWA,2016,Primary,Married,45-60,At home,615.81696
1022582,RWA,2016,Secondary,Single,<18,At home,1026.3616
1022583,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),615.81696
1022584,RWA,2016,No Formal,Divorced,45-60,Informally,408.6606
1022585,RWA,2016,No Formal,Married,25-35,Informally,408.6606
1022586,RWA,2016,No Formal,Married,45-60,Informally,408.6606
1022587,RWA,2016,Primary,Single,18-25,At other formal (non-bank),408.6606
1022588,RWA,2016,Secondary,Widowed,>60,At home,615.81696
1022589,RWA,2016,Primary,Widowed,>60,Informally,821.08928
1022590,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),615.81696
1022592,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),410.54464
1022593,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),1026.3616
1022594,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),615.81696
1022596,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),394.0653
1022597,RWA,2016,Secondary,Single,18-25,At Bank,591.09795
1022598,RWA,2016,Primary,Divorced,35-45,At other formal (non-bank),197.03265
1022599,RWA,2016,Primary,Single,18-25,At Bank,985.16325
1022600,RWA,2016,Primary,Single,18-25,At other formal (non-bank),985.16325
1022601,RWA,2016,Primary,Married,18-25,Not saving,394.0653
1022602,RWA,2016,No Formal,Widowed,>60,At home,197.03265
1022603,RWA,2016,Primary,Single,18-25,At Bank,197.03265
1022604,RWA,2016,Secondary,Single,18-25,At home,379.04478
1022605,RWA,2016,No Formal,Married,25-35,Informally,252.69652000000002
1022606,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),126.34826000000001
1022607,RWA,2016,Vocational,Single,25-35,At other formal (non-bank),505.39304000000004
1022608,RWA,2016,Primary,Single,18-25,Not saving,1182.1959
1022609,RWA,2016,Tertiary,Married,45-60,At other formal (non-bank),394.0653
1022610,RWA,2016,Vocational,Single,25-35,At other formal (non-bank),985.16325
1022611,RWA,2016,Tertiary,Married,35-45,Informally,985.16325
1022612,RWA,2016,Primary,Single,18-25,At other formal (non-bank),591.09795
1022613,RWA,2016,Primary,Single,25-35,At other formal (non-bank),394.0653
